0x0100A250097F1013,0,"DRAGON BALL FighterZ DLC 19"
0x0100A250097F1014,0,"DRAGON BALL FighterZ DLC 20"
0x0100A250097F1015,0,"DRAGON BALL FighterZ DLC 21"
0x0100A250097F1016,65536,"DRAGON BALL FighterZ DLC 22"
0x0100A250097F1017,0,"DRAGON BALL FighterZ DLC 23"
0x0100A250097F1018,0,"DRAGON BALL FighterZ DLC 24"
0x0100A250097F1019,0,"DRAGON BALL FighterZ DLC 25"
0x0100A250097F101A,65536,"DRAGON BALL FighterZ DLC 26"
0x0100A250097F101B,65536,"DRAGON BALL FighterZ DLC 27"
0x0100A250097F101C,65536,"DRAGON BALL FighterZ DLC 28"
0x0100A250097F101D,0,"DRAGON BALL FighterZ DLC 29"
0x0100A250097F101E,0,"DRAGON BALL FighterZ DLC 30"
0x0100A250097F101F,0,"DRAGON BALL FighterZ DLC 31"
0x0100A250097F1020,0,"DRAGON BALL FighterZ DLC 32"
0x0100A250097F1021,0,"DRAGON BALL FighterZ DLC 33"
0x0100A250097F1022,0,"DRAGON BALL FighterZ DLC 34"
0x0100F2C0115B6000,393216,"The Legend of Zelda Tears of the Kingdom"
0x0100BDE008218000,262144,"Hotshot Racing"
0x0100BDE00862A000,786432,"Mario Tennis Aces"
0x0100FCF002A58000,1179648,"Ultimate Chicken Horse"
0x0100704000B3A000,65536,"Snipperclips"
0x0100704000B3B001,0,"Snipperclips DLC 1"
0x01008D400A584000,131072,"Keep Talking and Nobody Explodes"
0x0100E65002BB8000,983040,"Stardew Valley"
0x010006501A8D8000,0,"NBA 2K24"
0x0100800015926000,1441792,"Suika Game"
0x0100800015927001,0,"Suika Game DLC 1"
0x010080001592700D,0,"Suika Game DLC 13"
0x010080001592700E,0,"Suika Game DLC 14"
0x0100AA80194B0000,65536,"Pikmin 1"
0x01000320000CC000,65536,"1-2-Switch"
0x0100230005A52000,262144,"Lovers in a Dangerous Spacetime"
0x0100622009FB0000,196608,"Stick Fight The Game"
0x0500F7800A434000,0,"Drawful 2"
0x0100AF401B6A4000,65536,"Bread & Fred"
0x0100A7101B806000,524288,"Demon Slayer -Kimetsu no Yaiba- Sweep the Board!"
0x0100A7101B807001,0,"Demon Slayer -Kimetsu no Yaiba- Sweep the Board! DLC 1"
0x0100A7101B807002,0,"Demon Slayer -Kimetsu no Yaiba- Sweep the Board! DLC 2"
0x0100BA001821A000,262144,"IGS Classic Arcade Collection"
0x01009C001FDFC000,0,"Crazy Stars Sport Climbing"
0x01005FF002E2A000,131072,"Rayman Legends Definitive Edition"
0x010096001C25C000,131072,"Crossy Road Castle"
0x0100A21007FFA000,65536,"SteamWorld Heist Ultimate Edition"
0x0100BBF011394000,393216,"Dicey Dungeons"
0x0100B0500FE4E000,0,"Good Job!"
0x0100750001C70000,262144,"Duck Game"
0x0100830008426000,851968,"Just Shapes & Beats"
0x0100C53004C52000,131072,"Flat Heroes"
0x01009BF0072D4000,196608,"Captain Toad Treasure Tracker"
0x01009BF0072D5001,65536,"Captain Toad Treasure Tracker DLC 1"
0x01009BF0072D5002,0,"Captain Toad Treasure Tracker DLC 2"
0x01005CF01E784000,262144,"Teenage Mutant Ninja Turtles Splintered Fate"
0x010045501E386000,196608,"Ultra Foodmess 2"
0x0100B5A0171CC000,65536,"Toodee and Topdee"
0x0100A8E016236000,0,"Kirby's Dream Buffet"
0x01006B601380E000,0,"Kirby’s Return to Dream Land Deluxe"
0x010015F005C8E000,131072,"Tricky Towers"
0x010015F005C8F001,0,"Tricky Towers DLC 1"
0x010015F005C8F002,0,"Tricky Towers DLC 2"
0x010015F005C8F003,0,"Tricky Towers DLC 3"
0x010015F005C8F004,0,"Tricky Towers DLC 4"
0x010015F005C8F005,0,"Tricky Towers DLC 5"
0x010015F005C8F006,0,"Tricky Towers DLC 6"
0x010004D00D32A000,65536,"Zombieland Double Tap - Road Trip"
0x0100B8B013310000,65536,"Dadish"
0x010012F017576000,655360,"Game Boy Advance – Nintendo Switch Online"
0x01008FE00E2F6000,589824,"ONE PIECE PIRATE WARRIORS 4"
0x01008FE00E2F7001,0,"ONE PIECE PIRATE WARRIORS 4 DLC 1"
0x01008FE00E2F7002,0,"ONE PIECE PIRATE WARRIORS 4 DLC 2"
0x01008FE00E2F7003,0,"ONE PIECE PIRATE WARRIORS 4 DLC 3"
0x01008FE00E2F7004,0,"ONE PIECE PIRATE WARRIORS 4 DLC 4"
0x01008FE00E2F7005,0,"ONE PIECE PIRATE WARRIORS 4 DLC 5"
0x01008FE00E2F7006,0,"ONE PIECE PIRATE WARRIORS 4 DLC 6"
0x01008FE00E2F7008,0,"ONE PIECE PIRATE WARRIORS 4 DLC 8"
0x01008FE00E2F7009,0,"ONE PIECE PIRATE WARRIORS 4 DLC 9"
0x01008FE00E2F700A,0,"ONE PIECE PIRATE WARRIORS 4 DLC 10"
0x01008FE00E2F700B,0,"ONE PIECE PIRATE WARRIORS 4 DLC 11"
0x01008FE00E2F700C,0,"ONE PIECE PIRATE WARRIORS 4 DLC 12"
0x01008FE00E2F7014,65536,"ONE PIECE PIRATE WARRIORS 4 DLC 20"
0x01008FE00E2F7015,65536,"ONE PIECE PIRATE WARRIORS 4 DLC 21"
0x01008FE00E2F7016,65536,"ONE PIECE PIRATE WARRIORS 4 DLC 22"
0x01008FE00E2F7017,0,"ONE PIECE PIRATE WARRIORS 4 DLC 23"
0x01008FE00E2F7018,0,"ONE PIECE PIRATE WARRIORS 4 DLC 24"
0x01008FE00E2F7019,0,"ONE PIECE PIRATE WARRIORS 4 DLC 25"
0x01008FE00E2F701A,0,"ONE PIECE PIRATE WARRIORS 4 DLC 26"
0x01008FE00E2F701B,0,"ONE PIECE PIRATE WARRIORS 4 DLC 27"
0x01008FE00E2F701C,0,"ONE PIECE PIRATE WARRIORS 4 DLC 28"
0x01008FE00E2F701D,0,"ONE PIECE PIRATE WARRIORS 4 DLC 29"
0x01001B601CDFA000,65536,"Geometric Brothers"
0x0100FE701475A000,589824,"Teenage Mutant Ninja Turtles Shredder's Revenge"
0x0100FE701475B001,0,"Teenage Mutant Ninja Turtles Shredder's Revenge DLC 1"
0x0100FE701475B002,0,"Teenage Mutant Ninja Turtles Shredder's Revenge DLC 2"
0x0100CC00102B4000,196608,"Tony Hawk’s™ Pro Skater™ 1 + 2"
0x0100CC00102B5001,65536,"Tony Hawk’s™ Pro Skater™ 1 + 2 DLC 1"
0x0100CC00102B5003,65536,"Tony Hawk’s™ Pro Skater™ 1 + 2 DLC 3"
0x0100CC00102B5004,65536,"Tony Hawk’s™ Pro Skater™ 1 + 2 DLC 4"
0x0100C8B00C4AE000,0,"SpeedRunners"
0x0100C8B00C4AF001,65536,"SpeedRunners DLC 1"
0x0100C8B00C4AF002,65536,"SpeedRunners DLC 2"
0x0100C8B00C4AF003,65536,"SpeedRunners DLC 3"
0x0100C8B00C4AF004,65536,"SpeedRunners DLC 4"
0x0100C8B00C4AF005,65536,"SpeedRunners DLC 5"
0x010017A01AAB8000,786432,"Ember Knights"
0x010017A01AAB9001,0,"Ember Knights DLC 1"
0x0100380017D3E000,655360,"DNF Duel"
0x0100380017D3F001,0,"DNF Duel DLC 1"
0x0100380017D3F002,0,"DNF Duel DLC 2"
0x0100380017D3F003,0,"DNF Duel DLC 3"
0x0100380017D3F004,0,"DNF Duel DLC 4"
0x0100380017D3F005,0,"DNF Duel DLC 5"
0x01003AB00983C000,196608,"Lethal League Blaze"
0x01003AB00983D00A,0,"Lethal League Blaze DLC 10"
0x01003AB00983D014,0,"Lethal League Blaze DLC 20"
0x01003AB00983D01E,0,"Lethal League Blaze DLC 30"
0x01003AB00983D028,0,"Lethal League Blaze DLC 40"
0x01003AB00983D032,0,"Lethal League Blaze DLC 50"
0x01003AB00983D03C,0,"Lethal League Blaze DLC 60"
0x01003AB00983D046,0,"Lethal League Blaze DLC 70"
0x01003AB00983D050,0,"Lethal League Blaze DLC 80"
0x01003AB00983D05A,0,"Lethal League Blaze DLC 90"
0x01003AB00983D064,0,"Lethal League Blaze DLC 100"
0x01003AB00983D06E,0,"Lethal League Blaze DLC 110"
0x01003AB00983D078,0,"Lethal League Blaze DLC 120"
0x01003AB00983D082,0,"Lethal League Blaze DLC 130"
0x010031F019294000,262144,"Super Monkey Ball Banana Rumble"
0x010031F019295001,0,"Super Monkey Ball Banana Rumble DLC 1"
0x010031F019295002,0,"Super Monkey Ball Banana Rumble DLC 2"
0x010031F019295003,0,"Super Monkey Ball Banana Rumble DLC 3"
0x010031F019295004,0,"Super Monkey Ball Banana Rumble DLC 4"
0x010031F019295005,0,"Super Monkey Ball Banana Rumble DLC 5"
0x010031F019295006,0,"Super Monkey Ball Banana Rumble DLC 6"
0x010031F019295007,0,"Super Monkey Ball Banana Rumble DLC 7"
0x010031F019295008,0,"Super Monkey Ball Banana Rumble DLC 8"
0x010031F019295009,0,"Super Monkey Ball Banana Rumble DLC 9"
0x010031F01929500A,0,"Super Monkey Ball Banana Rumble DLC 10"
0x010031F01929500B,0,"Super Monkey Ball Banana Rumble DLC 11"
0x010031F01929500C,0,"Super Monkey Ball Banana Rumble DLC 12"
0x010031F01929500D,0,"Super Monkey Ball Banana Rumble DLC 13"
0x010031F01929500E,0,"Super Monkey Ball Banana Rumble DLC 14"
0x010031F01929500F,0,"Super Monkey Ball Banana Rumble DLC 15"
0x010031F019295010,0,"Super Monkey Ball Banana Rumble DLC 16"
0x010031F019295011,0,"Super Monkey Ball Banana Rumble DLC 17"
0x010031F019295012,0,"Super Monkey Ball Banana Rumble DLC 18"
0x010031F019295013,0,"Super Monkey Ball Banana Rumble DLC 19"
0x010031F019295014,0,"Super Monkey Ball Banana Rumble DLC 20"
0x010031F019295015,0,"Super Monkey Ball Banana Rumble DLC 21"
0x010031F019295016,0,"Super Monkey Ball Banana Rumble DLC 22"
0x010031F019295017,0,"Super Monkey Ball Banana Rumble DLC 23"
0x010031F019295018,0,"Super Monkey Ball Banana Rumble DLC 24"
0x010031F019295019,0,"Super Monkey Ball Banana Rumble DLC 25"
0x010031F01929501A,0,"Super Monkey Ball Banana Rumble DLC 26"
0x010031F01929501B,0,"Super Monkey Ball Banana Rumble DLC 27"
0x010031F01929501C,0,"Super Monkey Ball Banana Rumble DLC 28"
0x010031F01929501D,0,"Super Monkey Ball Banana Rumble DLC 29"
0x010031F01929501E,0,"Super Monkey Ball Banana Rumble DLC 30"
0x010031F019295022,0,"Super Monkey Ball Banana Rumble DLC 34"
0x010031F019295023,0,"Super Monkey Ball Banana Rumble DLC 35"
0x010031F019295024,0,"Super Monkey Ball Banana Rumble DLC 36"
0x010031F019295025,0,"Super Monkey Ball Banana Rumble DLC 37"
0x0100739018020000,1048576,"LEGO® 2K Drive"
0x0100739018021001,0,"LEGO® 2K Drive DLC 1"
0x0100739018021002,0,"LEGO® 2K Drive DLC 2"
0x0100739018021003,0,"LEGO® 2K Drive DLC 3"
0x0100739018021004,0,"LEGO® 2K Drive DLC 4"
0x0100739018021005,0,"LEGO® 2K Drive DLC 5"
0x0100739018021006,0,"LEGO® 2K Drive DLC 6"
0x0100739018021007,0,"LEGO® 2K Drive DLC 7"
0x010073901802100A,0,"LEGO® 2K Drive DLC 10"
0x010073901802100B,0,"LEGO® 2K Drive DLC 11"
0x010073901802100C,0,"LEGO® 2K Drive DLC 12"
0x010073901802100D,0,"LEGO® 2K Drive DLC 13"
0x010073901802100E,0,"LEGO® 2K Drive DLC 14"
0x010073901802100F,0,"LEGO® 2K Drive DLC 15"
0x010039F01AF5A000,917504,"Trombone Champ"
0x0100F4C009322000,131072,"Pikmin 3 Deluxe"
0x0100A1C00359C000,262144,"TowerFall"
0x0100AF500EF0C000,393216,"Windjammers 2"
0x010010401BC1A000,196608,"Double Dragon Gaiden  Rise of the Dragons"
0x0100C62011050000,1114112,"Game Boy – Nintendo Switch Online"
0x0100ADD00E17E000,524288,"Heave Ho"
0x0100001019F6E000,458752,"Horizon Chase 2"
0x010061F01DB7C000,196608,"World Of Goo 2"
0x0100EC9010258000,458752,"Streets of Rage 4"
0x0100EC9010259001,0,"Streets of Rage 4 DLC 1"
0x0100E2600DBAA000,458752,"Haven"
0x0100D5A01BA1A000,0,"Neo Sprint"
0x010024C001224000,65536,"PAC-MAN CHAMPIONSHIP EDITION 2 PLUS"
0x0100DFC01D57A000,65536,"Worms Armageddon Anniversary Edition"
0x0100B8E00359E000,131072,"Party Golf"
0x0100E8C0199C2000,262144,"DOKAPON KiNGDOM CONNECT"
0x01006F900BF8E000,65536,"Everybody 1-2-Switch!"
0x0100B99019412000,65536,"Mario vs. Donkey Kong"
0x0100B3C014BDA000,655360,"SEGA Mega Drive - Nintendo Switch Online"
0x0100423009358000,524288,"Death Road to Canada"
0x010007D00D43A000,196608,"Serious Sam Collection"
0x0100B87017D94000,327680,"SUPER BOMBERMAN R 2"
0x0100DD30110CC000,327680,"Exit the Gungeon"
0x0100BD400DC52000,983040,"Spiritfarer"
0x0100C2500FC20000,1966080,"Splatoon 3"
0x010079300AD54000,327680,"Full Metal Furies"
